Date,Close,Volume,EMA10,EMA50,EMA100,ROC12,ROC24,Name,AUD,CAD,EUR,GBP,USD,JPY,ENX,JPXGY,NIKKEI,NYSE,SSE,GOLD,OIL,SILVER
1/6/2016,4835.76,2168620000,4963.459889,5001.094051,4995.637342,4.867280427,5.643580327,NASDAQ,1.4,1.4,1.08,1.47,99.18,119.1,46.3,7.64,18191.32,9868.26,3361.84,1091.9,33.97,13.98
1/7/2016,4689.43,2552590000,4913.636273,4988.871931,4989.573831,6.677144131,9.956007447,NASDAQ,1.41,1.41,1.08,1.46,98.22,118.61,45.31,7.53,17767.34,9650.42,3125,1107.8,33.27,14.34
1/8/2016,4643.63,2288750000,4864.544223,4975.333032,4982.723458,6.017921324,10.32791157,NASDAQ,1.42,1.41,1.09,1.46,98.54,117.54,45.9,7.35,17697.96,9528.77,3186.41,1097.9,33.16,13.92
1/12/2016,4685.92,2147470000,4832.067092,4963.983501,4976.846162,6.039369003,7.503542527,NASDAQ,1.43,1.42,1.09,1.45,98.97,117.65,46.7,7.2,17218.96,9576.52,3022.86,1085.2,30.44,13.75
1/13/2016,4526.06,2533200000,4776.429439,4946.81003,4967.919703,10.49588384,13.61471125,NASDAQ,1.43,1.43,1.08,1.44,98.93,117.83,47.47,7.09,17715.63,9374.23,2949.6,1087.1,30.48,14.16
1/14/2016,4615,2565560000,4747.078632,4933.797872,4960.931194,9.393066089,10.54842904,NASDAQ,1.44,1.44,1.09,1.44,99.09,117.43,45.08,7.24,17240.95,9516.55,3007.65,1073.6,31.2,13.75
1/15/2016,4488.42,2818630000,4700.04979,4916.332073,4951.574537,12.31101368,13.5865182,NASDAQ,1.43,1.43,1.09,1.44,98.96,118.2,43.29,6.89,17147.11,9299.63,2900.97,1090.7,29.42,13.9
1/19/2016,4476.95,2394550000,4659.486192,4899.101404,4942.176031,14.09419359,12.19401602,NASDAQ,1.45,1.45,1.09,1.43,98.99,117.38,43.68,6.93,17048.37,9301.74,3007.74,1089.1,28.46,14.12
1/20/2016,4471.69,3204130000,4625.341429,4882.340172,4932.859476,13.28714647,12.8246815,NASDAQ,1.45,1.46,1.09,1.42,99.09,117.57,42,6.78,16416.19,9156.84,2976.69,1106.2,26.55,14.16
1/21/2016,4472.06,2447750000,4597.472079,4866.250754,4923.734734,9.638287501,10.31761649,NASDAQ,1.44,1.45,1.09,1.42,99.06,117.13,42.6,6.63,16017.26,9226.57,2880.48,1098.2,29.53,14.09
1/22/2016,4591.18,2153340000,4596.328064,4855.463665,4917.149492,6.539713102,7.863991392,NASDAQ,1.43,1.43,1.09,1.42,99.57,117.92,43.99,6.95,16958.53,9426.91,2916.56,1096.3,32.19,14.06
1/25/2016,4518.49,2028880000,4582.175689,4842.249012,4909.255244,7.021593497,10.55374694,NASDAQ,1.43,1.41,1.08,1.43,99.36,118.57,43.51,6.9,17110.91,9262.99,2938.51,1105.3,30.34,14.25
1/26/2016,4567.67,1981180000,4579.538291,4831.481208,4902.49118,2.665691698,11.02224986,NASDAQ,1.44,1.43,1.09,1.42,99.36,118.23,42.98,6.94,16708.9,9429.11,2749.78,1120.6,31.45,14.56
1/27/2016,4468.17,2115710000,4559.289511,4817.233709,4893.890761,3.926887294,11.9597061,NASDAQ,1.43,1.41,1.09,1.43,98.9,118.38,44.11,7.04,17163.92,9373.78,2735.56,1116.3,32.3,14.46
1/28/2016,4506.68,2322310000,4549.724145,4805.055132,4886.223221,3.977207168,9.239617634,NASDAQ,1.43,1.41,1.09,1.42,98.51,118.47,44.4,6.91,17041.45,9397.79,2655.66,1116.1,33.22,14.23
1/29/2016,4613.95,2617550000,4561.401573,4797.560813,4880.831672,-1.904875432,7.693408034,NASDAQ,1.41,1.4,1.09,1.44,99.61,118.93,44.7,7.03,17518.3,9632.7,2737.6,1116.4,33.62,14.24
2/1/2016,4620.37,1983340000,4572.123105,4790.612154,4875.674015,-0.116224458,8.24046559,NASDAQ,1.41,1.4,1.08,1.42,99,121.34,44.02,7.45,17865.23,9616.69,2688.85,1128,31.62,14.34
2/2/2016,4516.95,2185180000,4562.091632,4779.880305,4868.570569,-0.631620895,11.76767509,NASDAQ,1.41,1.4,1.09,1.44,98.87,120.84,44.76,7.37,17750.68,9413.78,2749.57,1127.2,29.88,14.29
2/3/2016,4504.24,2466190000,4551.573153,4769.070881,4861.356102,-0.605873577,11.91654974,NASDAQ,1.42,1.41,1.09,1.44,97.29,119.86,44.4,7.22,17191.25,9495.21,2739.25,1141.3,32.28,14.73
2/4/2016,4509.56,2200930000,4543.934398,4758.893984,4854.389843,-0.839771508,13.26914377,NASDAQ,1.4,1.38,1.11,1.46,96.47,118.12,43.24,7.5,17044.99,9534.3,2781.02,1157.5,31.72,14.85
2/5/2016,4363.14,2489280000,4511.062689,4743.37422,4844.662123,2.496367295,16.10560285,NASDAQ,1.39,1.38,1.12,1.46,97.03,116.87,40.37,7.27,16819.59,9390.33,2763.49,1157.7,30.89,14.78
2/16/2016,4435.96,2117920000,4497.407655,4731.31876,4836.569012,3.499129839,10.53052778,NASDAQ,1.4,1.38,1.12,1.45,96.87,114.32,39.81,7.23,16054.43,9375.39,2836.57,1208.2,29.04,15.35
2/17/2016,4534.06,2296440000,4504.071718,4723.583123,4830.578734,-0.343400837,7.881898343,NASDAQ,1.4,1.39,1.11,1.43,96.79,114.08,37.24,7.38,15836.36,9532.28,2867.34,1211.4,30.66,15.38
2/18/2016,4487.54,1955870000,4501.065951,4714.32653,4823.785888,1.785610825,7.759707991,NASDAQ,1.39,1.37,1.11,1.43,96.95,114.28,36.51,7.5,16196.8,9504.98,2862.89,1226.3,30.77,15.43
2/19/2016,4504.43,1903770000,4501.677596,4706.095293,4817.462009,-0.804985314,4.107067931,NASDAQ,1.4,1.37,1.11,1.43,96.6,113.25,34.82,7.39,15967.17,9485.96,2860.02,1230.8,29.64,15.37
2/22/2016,4570.61,1794020000,4514.21076,4700.782144,4812.573851,-1.398719208,1.59759857,NASDAQ,1.4,1.38,1.11,1.43,97.38,112.49,35.58,7.68,16111.05,9616.32,2927.18,1210.1,31.48,15.18
2/23/2016,4503.58,1777750000,4512.277895,4693.048727,4806.455161,2.450716985,4.048778971,NASDAQ,1.38,1.37,1.1,1.41,97.48,112.97,37.19,7.71,16052.05,9494.32,2903.33,1222.6,31.87,15.24
2/24/2016,4542.61,1978180000,4517.792823,4687.149169,4801.230504,1.711791239,-0.364327996,NASDAQ,1.39,1.38,1.1,1.4,97.46,111.88,34.3,7.6,15915.79,9506.07,2928.9,1239.1,32.15,15.3
2/25/2016,4582.2,1667840000,4529.503219,4683.033515,4796.893266,-1.423988477,0.715813365,NASDAQ,1.39,1.37,1.1,1.39,97.29,112.1,34.56,7.85,16140.34,9625.27,2741.25,1238.8,33.07,15.17
2/26/2016,4590.47,1814920000,4540.588088,4679.403574,4792.805677,-1.87845689,-2.223083911,NASDAQ,1.38,1.35,1.1,1.4,98.15,113.12,34.52,7.79,16188.41,9619.79,2767.21,1220.4,32.78,14.71
2/29/2016,4557.95,2065260000,4543.744799,4674.640688,4788.155069,-1.061661493,-1.777114712,NASDAQ,1.4,1.35,1.09,1.39,98.21,113.66,35.4,7.8,16026.76,9559.53,2687.98,1234.4,33.75,14.92
3/1/2016,4689.6,2080150000,4570.263927,4675.227328,4786.203484,-6.96136131,-4.646664961,NASDAQ,1.4,1.35,1.09,1.39,98.35,112.43,37.57,7.87,16085.51,9771,2733.17,1230.8,34.4,14.76
3/2/2016,4703.42,1912510000,4594.474122,4676.332923,4784.564207,-5.686500461,-4.918973853,NASDAQ,1.39,1.34,1.09,1.4,98.21,113.93,38.34,8.05,16746.55,9837.59,2849.68,1241.8,34.66,15.02
3/3/2016,4707.42,1936290000,4615.009736,4677.552024,4783.036599,-3.682696679,-2.469293158,NASDAQ,1.37,1.34,1.09,1.41,97.57,113.47,38.38,8.05,16960.16,9907.97,2859.76,1258.2,34.57,15.15
3/4/2016,4717.02,2171230000,4633.557057,4679.099788,4781.729339,-4.864935913,-4.208801319,NASDAQ,1.36,1.34,1.09,1.42,97.34,113.67,37.3,7.93,17014.78,9968.41,2874.15,1270.7,35.92,15.69
3/7/2016,4708.25,2084390000,4647.137592,4680.242933,4780.274303,-4.328996973,-2.985822758,NASDAQ,1.35,1.33,1.1,1.42,97.07,113.8,37.26,7.92,16911.32,10006.19,2897.34,1264,37.9,15.63
3/8/2016,4648.82,1993060000,4647.443484,4679.010661,4777.671247,-1.682362406,-3.885932344,NASDAQ,1.34,1.33,1.1,1.43,97.21,113.45,36.45,7.89,16783.15,9868.52,2901.39,1262.9,36.5,15.39
3/9/2016,4674.38,1789550000,4652.341033,4678.829067,4775.625876,-3.653960525,-3.58764157,NASDAQ,1.35,1.34,1.1,1.42,97.17,112.66,35.58,7.76,16642.2,9924.81,2862.56,1257.4,38.29,15.37
3/10/2016,4662.16,1936470000,4654.126299,4678.175378,4773.379027,-2.564262059,-1.034070045,NASDAQ,1.34,1.32,1.1,1.42,96.07,113.25,35.04,7.67,16852.35,9918.07,2804.73,1272.8,37.84,15.55
3/11/2016,4748.47,1801790000,4671.2797,4680.93203,4772.885779,-3.50154892,-2.697711052,NASDAQ,1.34,1.33,1.12,1.43,96.17,112.86,36.23,7.88,16938.87,10104.19,2810.31,1259.4,38.5,15.61
3/14/2016,4750.28,1615100000,4685.643391,4683.651558,4772.43814,-3.364222741,-4.911920982,NASDAQ,1.32,1.32,1.12,1.44,96.62,113.78,37.57,7.79,17233.75,10074.27,2859.5,1245.1,37.18,15.52
3/15/2016,4728.67,1692420000,4693.46641,4685.416987,4771.571444,-3.610317489,-4.746154838,NASDAQ,1.33,1.33,1.11,1.43,96.63,113.83,37.47,7.74,17117.07,10013.6,2864.37,1231,36.34,15.26
3/16/2016,4763.97,1781060000,4706.285245,4688.497497,4771.42092,-1.561092954,-5.340293915,NASDAQ,1.34,1.34,1.11,1.42,95.89,113.11,38.48,7.75,16974.45,10084.17,2870.43,1229.8,38.46,15.22
3/17/2016,4774.99,1907190000,4718.777019,4691.88936,4771.491595,-1.498851306,-8.625148953,NASDAQ,1.33,1.31,1.12,1.43,94.76,112.75,38.36,7.65,16936.38,10190.4,2904.83,1265,40.2,16.03
3/18/2016,4795.65,2829040000,4732.753924,4695.958405,4771.96998,-1.839792312,-7.500338849,NASDAQ,1.31,1.3,1.13,1.45,94.99,111.35,37.65,7.66,16724.81,10223.43,2955.15,1254.3,39.44,15.81
3/22/2016,4821.66,1596200000,4748.918665,4700.887879,4772.95394,-2.170206941,-5.964750729,NASDAQ,1.32,1.31,1.12,1.44,95.65,112.14,37.95,7.94,17048.55,10194.2,2999.36,1248.6,41.45,15.89
3/23/2016,4768.86,1732630000,4752.544363,4703.553453,4772.872872,-1.270953645,-5.899103769,NASDAQ,1.31,1.31,1.12,1.42,96.05,112.25,37.38,7.84,17000.98,10099.68,3009.96,1225.6,39.79,15.27
3/24/2016,4773.5,1590990000,4756.354478,4706.296455,4772.885291,-2.611919975,-5.636744527,NASDAQ,1.33,1.32,1.12,1.41,96.14,112.4,36.19,7.73,16892.33,10086.6,2960.97,1223.5,39.46,15.2
3/29/2016,4846.62,1806490000,4772.766391,4711.799339,4774.345384,-3.553816887,-5.69489665,NASDAQ,1.32,1.32,1.12,1.43,95.16,113.36,35.74,7.9,17103.53,10190.41,2919.83,1237.5,38.28,15.23
3/30/2016,4869.29,1717820000,4790.316138,4717.975443,4776.225475,-4.253802916,-7.510540551,NASDAQ,1.31,1.31,1.13,1.44,94.84,112.68,36.65,7.95,16878.96,10236.95,3000.65,1228.6,38.32,15.21
3/31/2016,4869.85,1774270000,4804.776841,4723.931308,4778.079426,-2.492479234,-6.71971416,NASDAQ,1.31,1.3,1.13,1.44,94.59,112.37,36.49,7.58,16758.67,10207.37,3003.92,1235.6,38.34,15.46
4/1/2016,4914.54,1812250000,4824.733779,4731.406159,4780.781616,-3.342327054,-6.762382644,NASDAQ,1.3,1.3,1.14,1.44,94.62,112.48,36.81,7.3,16164.16,10219.96,3009.53,1223.5,36.79,15.05
4/5/2016,4843.93,1726010000,4828.224001,4735.818858,4782.032079,-2.379472866,-5.232528133,NASDAQ,1.32,1.31,1.14,1.43,94.63,111.25,35.04,7.24,15732.82,10061.08,3053.06,1229.6,35.89,15.12
4/6/2016,4920.72,1761770000,4845.041455,4743.069884,4784.778374,-3.185509438,-7.372295111,NASDAQ,1.33,1.31,1.14,1.42,94.43,110.38,34.7,7.2,15715.36,10159.85,3050.59,1223.8,37.75,15.05
4/7/2016,4848.37,1908940000,4845.646645,4747.1993,4786.037614,-1.513498351,-3.27470882,NASDAQ,1.31,1.31,1.14,1.41,94.48,109.7,34.6,7.35,15749.84,10045.15,3008.42,1237.5,37.26,15.16
4/8/2016,4850.69,1588830000,4846.563619,4751.257759,4787.31786,-1.134683932,-3.036062911,NASDAQ,1.33,1.31,1.14,1.41,94.24,108.43,34.6,7.59,15821.52,10119.69,2984.96,1243.8,39.72,15.38
4/11/2016,4833.4,1545540000,4844.170233,4754.479023,4788.230377,-0.242893201,-2.606446808,NASDAQ,1.32,1.3,1.14,1.41,93.95,108.31,34.47,7.46,15751.13,10114.58,3033.96,1258,40.36,15.98
4/12/2016,4872.09,1759280000,4849.246555,4759.091218,4789.890964,-2.118803224,-3.182822977,NASDAQ,1.32,1.29,1.14,1.42,93.96,107.93,34.67,7.47,15928.79,10238.69,3023.65,1260.9,42.17,16.22
4/13/2016,4947.42,1936450000,4867.096272,4766.476661,4793.010351,-3.515367606,-4.834236835,NASDAQ,1.3,1.28,1.14,1.43,94.74,108.64,36.76,7.69,16381.22,10359.51,3066.64,1248.3,41.76,16.33
4/14/2016,4945.89,1645810000,4881.422404,4773.512478,4796.037671,-2.007121064,-6.006401275,NASDAQ,1.31,1.28,1.13,1.42,94.9,109.42,37.25,7.76,16911.05,10360.24,3082.36,1226.5,41.5,16.17
4/15/2016,4938.22,1684790000,4891.74924,4779.971596,4798.853162,-1.395847087,-5.342815832,NASDAQ,1.3,1.28,1.13,1.41,94.7,109.32,36.91,7.64,16848.03,10355.57,3078.12,1234.6,40.36,16.31
4/18/2016,4960.02,1672260000,4904.162105,4787.032318,4802.044585,-1.817936218,-6.005217721,NASDAQ,1.31,1.3,1.13,1.42,94.49,108.02,37.11,7.49,16275.95,10424.93,3033.66,1235,39.78,16.25
4/19/2016,4940.33,1824250000,4910.738086,4793.043992,4804.78291,-0.522029905,-3.883546241,NASDAQ,1.29,1.28,1.13,1.43,93.98,109.07,36.5,7.81,16874.44,10517.3,3042.82,1254.3,41.08,16.97
4/20/2016,4948.13,1781340000,4917.536616,4799.125796,4807.621466,-2.105846047,-3.998480234,NASDAQ,1.28,1.27,1.14,1.44,94.49,109.24,36.92,8,16906.54,10527.79,2972.58,1254.4,42.63,17.14
4/21/2016,4945.89,1758190000,4922.691777,4804.881255,4810.359457,-0.508907396,-4.391929461,NASDAQ,1.28,1.26,1.13,1.43,94.6,109.84,36.46,8,17363.62,10454.82,2952.89,1250.3,43.18,17.09
4/22/2016,4906.23,2018930000,4919.698726,4808.855716,4812.257883,-1.179316909,-2.899578699,NASDAQ,1.29,1.27,1.13,1.43,95.12,109.44,36.53,8.24,17572.49,10511,2959.24,1230,43.73,16.9
4/25/2016,4895.79,1582270000,4915.351685,4812.264903,4813.911985,-0.921199643,-2.467426095,NASDAQ,1.3,1.27,1.12,1.44,94.84,111.44,36.62,7.97,17439.3,10465.65,2946.67,1240.2,42.64,17.01
4/26/2016,4888.28,1825020000,4910.429561,4815.245887,4815.384619,-1.12268528,-1.894940552,NASDAQ,1.3,1.27,1.13,1.45,94.57,111.14,37.01,8.16,17353.28,10522.58,2964.7,1243.4,44.04,17.11
4/27/2016,4863.14,1938780000,4901.831459,4817.124088,4816.33027,0.184037474,-0.852946861,NASDAQ,1.29,1.26,1.13,1.46,94.39,111.23,37.5,8.02,17290.49,10571.83,2953.67,1250.4,45.33,17.29
4/28/2016,4805.29,2161400000,4884.278466,4816.660006,4816.111651,2.957781944,-0.758122819,NASDAQ,1.32,1.26,1.13,1.45,93.76,111.52,37.58,7.52,16666.05,10480.45,2945.59,1266.4,46.03,17.59
5/6/2016,4736.16,1860800000,4857.347836,4813.503143,4814.52845,4.428271004,0.788402419,NASDAQ,1.34,1.29,1.14,1.45,93.89,107.28,37.06,7.21,16106.72,10308.83,2913.25,1294,44.66,17.53
5/9/2016,4750.21,1625100000,4837.868229,4811.021059,4813.254817,3.957930281,2.029594481,NASDAQ,1.36,1.29,1.14,1.44,94.15,107.36,37.45,7.29,16216.03,10291.59,2832.11,1266.6,43.44,17.09
5/10/2016,4809.88,1760120000,4832.77946,4810.976312,4813.187989,3.121491596,1.23516595,NASDAQ,1.37,1.3,1.14,1.44,94.29,108.33,37.67,7.6,16565.19,10424.11,2832.59,1264.8,44.66,17.09
5/11/2016,4760.69,1859110000,4819.672286,4809.004299,4812.148425,3.773402595,2.29294493,NASDAQ,1.36,1.29,1.14,1.45,93.82,109.19,37.63,7.46,16579.01,10332.24,2837.04,1275.5,46.23,17.32
5/12/2016,4737.33,1930450000,4804.700961,4806.193543,4810.666872,4.449763897,3.740714706,NASDAQ,1.36,1.29,1.14,1.44,94.14,108.42,37.85,7.33,16646.34,10334.38,2835.86,1271.2,46.7,17.1
5/13/2016,4717.68,1698030000,4788.878968,4802.722423,4808.825548,4.8373353,2.676103509,NASDAQ,1.37,1.28,1.14,1.44,94.61,109.1,38.47,7.24,16412.21,10228.06,2827.11,1272.7,46.21,17.13
5/16/2016,4775.46,1741510000,4786.439156,4801.653309,4808.164844,2.738374942,3.041801209,NASDAQ,1.37,1.3,1.13,1.43,94.57,108.66,38.97,7.12,16466.4,10332.47,2850.86,1274.2,47.72,17.15
5/17/2016,4715.73,1925230000,4773.582946,4798.283767,4806.334451,3.818284762,2.812714044,NASDAQ,1.37,1.29,1.13,1.44,94.55,109.08,38.82,7,16652.8,10257.61,2843.68,1276.9,48.31,17.25
5/18/2016,4739.12,1934100000,4767.316956,4795.963619,4805.003472,3.147419774,2.354234541,NASDAQ,1.37,1.29,1.13,1.45,95.08,108.95,37.79,7.09,16644.69,10239.65,2807.51,1274.4,48.19,17.13
5/19/2016,4712.53,1805890000,4757.355691,4792.691713,4803.172314,3.195947824,2.564864309,NASDAQ,1.38,1.3,1.12,1.46,95.29,110.14,36.62,7.04,16646.66,10192.48,2806.91,1254.8,48.16,16.49
5/20/2016,4769.56,1970520000,4759.574656,4791.784587,4802.506723,0.749125706,2.149674184,NASDAQ,1.38,1.31,1.12,1.46,95.31,109.88,37.17,6.99,16736.35,10250.49,2825.48,1252.9,47.75,16.53
5/23/2016,4765.78,1865110000,4760.702901,4790.764799,4801.779461,-0.621514212,3.811338333,NASDAQ,1.38,1.31,1.12,1.45,95.23,110.05,37.54,6.92,16654.6,10226.56,2843.65,1251.5,48.08,16.42
5/24/2016,4861.06,1942280000,4778.949646,4793.521474,4802.953334,-2.280366834,1.745092634,NASDAQ,1.38,1.31,1.12,1.45,95.57,109.37,38.11,6.88,16498.76,10353.56,2821.67,1232.2,48.62,16.25
5/25/2016,4894.89,1784420000,4800.02971,4797.49671,4804.773862,-1.736709099,0.885208861,NASDAQ,1.39,1.31,1.11,1.46,95.35,110.17,38.14,6.75,16757.35,10446.58,2815.09,1226.6,49.56,16.26
5/26/2016,4901.77,1606250000,4818.527945,4801.585859,4806.694577,-2.878144017,1.18834625,NASDAQ,1.39,1.3,1.12,1.47,95.17,110.11,38,6.79,16772.46,10439.61,2822.44,1222.7,49.48,16.34
5/27/2016,4933.5,1505020000,4839.431955,4806.758962,4809.205576,-3.976284585,0.138441269,NASDAQ,1.38,1.3,1.12,1.47,95.52,109.71,38.1,6.74,16834.84,10469.52,2821.05,1216.7,49.33,16.27
5/31/2016,4948.05,2285350000,4859.18069,4812.299787,4811.95497,-4.655773487,0.001616799,NASDAQ,1.39,1.3,1.11,1.46,95.89,110.84,37.76,6.72,17234.98,10441,2916.62,1217.5,49.1,16.02
6/1/2016,4952.25,1797090000,4876.102383,4817.788031,4814.73309,-3.569892473,-0.128426473,NASDAQ,1.38,1.31,1.11,1.45,95.46,110.67,38.03,6.64,16955.73,10454.93,2913.51,1214.7,49.01,15.93
6/2/2016,4971.36,1729050000,4893.42195,4823.810461,4817.834613,-5.142053683,-1.310104277,NASDAQ,1.38,1.31,1.12,1.44,95.56,109.48,37.95,6.53,16562.55,10487.58,2925.23,1212.6,49.17,16.03
6/3/2016,4942.52,1697840000,4902.348868,4828.465737,4820.30363,-4.115309599,-0.945469113,NASDAQ,1.38,1.31,1.12,1.44,94.03,108.86,36.68,6.29,16642.23,10487.94,2938.68,1242.9,48.62,16.37
6/6/2016,4968.71,1663840000,4914.414528,4833.965512,4823.24237,-5.155865406,-1.618730012,NASDAQ,1.36,1.3,1.14,1.44,93.9,106.72,37.03,6.18,16580.03,10554.82,2934.1,1247.4,49.69,16.45
6/7/2016,4961.75,1747760000,4923.020978,4838.976668,4825.985095,-3.873431753,-1.987403638,NASDAQ,1.36,1.28,1.14,1.45,93.83,107.44,36.71,6.25,16675.45,10599.22,2936.04,1247,50.36,16.39
6/8/2016,4974.64,1692640000,4932.406254,4844.296799,4828.928757,-4.198494765,-3.404266439,NASDAQ,1.34,1.28,1.14,1.45,93.59,107.25,35.63,6.18,16830.92,10638.36,2927.16,1262.3,51.23,16.99
6/13/2016,4848.44,1888300000,4917.139663,4844.459278,4829.315118,0.260289908,-2.315796421,NASDAQ,1.36,1.28,1.12,1.42,94.37,106.5,34.79,5.68,16019.18,10349.17,2833.07,1286.9,48.88,17.44
6/14/2016,4843.55,1919710000,4903.759724,4844.42362,4829.596997,1.059966347,-1.927098925,NASDAQ,1.35,1.28,1.13,1.42,94.93,106.23,34.23,5.61,15859,10294.59,2842.19,1288.1,48.49,17.42
6/15/2016,4834.93,1802200000,4891.245229,4844.051321,4829.702601,1.38243987,-0.518104709,NASDAQ,1.36,1.29,1.12,1.41,94.61,106.09,34.76,5.82,15919.58,10297.16,2887.21,1288.3,48.01,17.5
6/16/2016,4844.92,1851770000,4882.82246,4844.085387,4830.003936,1.828306763,-1.738521998,NASDAQ,1.35,1.29,1.13,1.42,94.57,105.85,34.2,5.91,15434.14,10322.84,2872.82,1298.4,46.21,17.61
6/17/2016,4800.34,2638220000,4867.825649,4842.369881,4829.416531,3.077073707,-1.312615356,NASDAQ,1.35,1.29,1.13,1.43,94.21,104.74,34.15,5.92,15599.66,10347.94,2885.1,1294.8,47.98,17.41
6/20/2016,4837.21,1779560000,4862.259167,4842.167533,4829.570857,2.378230426,-2.471052528,NASDAQ,1.35,1.28,1.13,1.46,93.61,104.65,35.17,6.06,15965.3,10450.03,2888.81,1292.1,49.37,17.51
6/21/2016,4843.76,1698080000,4858.895682,4842.229983,4829.85183,2.634317142,-1.410061605,NASDAQ,1.34,1.28,1.13,1.47,94.02,103.82,35.24,6.01,16169.11,10490.78,2878.56,1272.5,48.85,17.32
6/22/2016,4833.32,1682220000,4854.245558,4841.880572,4829.920507,2.259316577,-2.432903263,NASDAQ,1.34,1.28,1.13,1.47,93.72,104.67,35.31,5.86,16065.72,10473.06,2905.55,1270,49.13,17.31
6/23/2016,4910.04,1738570000,4864.390002,4844.55349,4831.507032,1.194898616,-3.481030704,NASDAQ,1.33,1.28,1.13,1.48,93.53,104.65,36.12,5.99,16238.35,10641.17,2891.96,1263.1,50.11,17.35
6/24/2016,4707.98,4411040000,4835.95182,4839.197667,4829.060952,5.390209814,0.096644421,NASDAQ,1.33,1.28,1.13,1.46,95.45,104.9,34.7,5.61,14952.02,10183.51,2854.29,1322.4,47.64,17.79
6/27/2016,4594.44,2659650000,4792.04058,4829.599327,4824.414992,8.275219613,3.811563542,NASDAQ,1.35,1.3,1.1,1.35,96.54,102.13,32.01,5.48,15309.21,9973.54,2895.7,1324.7,46.33,17.74
6/28/2016,4691.87,2074090000,4773.827747,4824.198177,4821.790339,3.33704898,1.575278087,NASDAQ,1.36,1.31,1.1,1.32,96.25,101.81,32.74,5.45,15323.14,10161.16,2912.56,1317.9,47.85,17.84
6/29/2016,4779.25,2116550000,4774.813611,4822.435504,4820.947956,1.345399383,1.71177486,NASDAQ,1.35,1.3,1.11,1.34,95.77,102.7,32.9,5.56,15566.83,10350.53,2931.59,1326.9,49.88,18.41
6/30/2016,4842.67,2171180000,4787.151137,4823.229013,4821.378095,-0.159829185,1.078330756,NASDAQ,1.34,1.29,1.11,1.35,96.14,102.78,33.14,5.67,15575.92,10489.76,2929.61,1320.6,48.33,18.62
7/1/2016,4862.57,1745130000,4800.863657,4824.771797,4822.193777,-0.36297678,0.80615806,NASDAQ,1.34,1.3,1.11,1.33,95.65,103.07,32.96,5.63,15682.48,10515.76,2932.48,1339,48.99,19.59
7/5/2016,4822.9,1690340000,4804.870265,4824.698393,4822.207761,-0.467768355,2.293226067,NASDAQ,1.33,1.29,1.11,1.33,96.17,102.52,30.9,5.66,15669.33,10409.54,3006.39,1358.7,46.6,19.91
7/6/2016,4859.16,1876090000,4814.741126,4826.049829,4822.939489,-0.451724166,1.829328526,NASDAQ,1.34,1.3,1.11,1.3,96.06,101.14,30.66,5.52,15378.99,10441.58,3017.29,1367.1,47.43,20.2
7/7/2016,4876.81,1672770000,4826.026376,4828.040424,4824.006232,-0.677697101,1.546912839,NASDAQ,1.33,1.3,1.11,1.29,96.33,101.15,31.47,5.66,15276.24,10413.97,3016.85,1362.1,45.14,19.84
7/8/2016,4956.76,1947260000,4849.796126,4833.08825,4826.635019,-2.490336429,0.294547245,NASDAQ,1.33,1.3,1.11,1.29,96.3,100.79,31.74,5.85,15106.98,10571.78,2988.09,1358.4,45.41,20.1
7/11/2016,4988.64,1718450000,4875.040466,4839.188319,4829.843039,-1.575579717,-0.924500465,NASDAQ,1.32,1.3,1.1,1.29,96.57,100.69,31.83,6.09,15708.82,10627.2,2994.92,1356.6,44.76,20.3
7/12/2016,5022.82,1866280000,4901.909473,4846.389561,4833.664365,-6.268191972,-1.077283279,NASDAQ,1.33,1.31,1.11,1.3,96.44,102.52,32.38,6.48,16095.65,10726.79,3049.38,1335.3,46.8,20.17
7/13/2016,5005.73,1650820000,4920.785932,4852.638206,4837.071605,-8.216384024,-0.878593132,NASDAQ,1.31,1.31,1.11,1.33,96.22,104.76,32.7,6.38,16231.43,10734.2,3060.69,1332.2,44.75,20.41
7/14/2016,5034.06,1641170000,4941.381217,4859.752786,4840.972365,-6.797495461,-1.180359392,NASDAQ,1.32,1.3,1.11,1.31,96.08,104.08,34.22,6.37,16385.89,10786.63,3054.02,1327.4,45.68,20.32
7/15/2016,5029.59,1610300000,4957.419178,4866.413069,4844.707368,-4.977344078,-3.601685227,NASDAQ,1.31,1.29,1.11,1.34,96.58,105.19,33.75,6.47,16497.85,10773.12,3054.3,1327.4,45.95,20.17
7/19/2016,5036.37,1694740000,4971.773873,4873.078047,4848.502667,-3.846024021,-3.828551119,NASDAQ,1.32,1.3,1.11,1.33,97.05,106.15,33.9,6.51,16723.31,10758.54,3036.6,1332.3,44.65,20.01
7/20/2016,5089.93,1877330000,4993.256805,4881.582045,4853.283407,-4.466859073,-5.009892081,NASDAQ,1.33,1.3,1.1,1.31,97.2,106.14,34.75,6.54,16681.89,10793.1,3027.9,1319.3,44.94,19.61
7/21/2016,5073.9,1880310000,5007.919204,4889.123925,4857.652052,-4.946885039,-4.512899348,NASDAQ,1.34,1.31,1.1,1.33,97,107.2,34.51,6.53,16810.22,10758.62,3039.01,1331,44.75,19.82
7/22/2016,5100.16,1639000000,5024.690258,4897.39985,4862.45419,-4.72534195,-5.878639102,NASDAQ,1.33,1.31,1.1,1.32,97.47,105.81,34.47,6.6,16627.25,10805.04,3012.82,1323.4,44.19,19.69
